Area,Year,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Greece,2009,Rice,76682.005,652.0,3404.4,18.52
Greece,2010,Rice,69283.0,652.0,5607.7,19.3
Greece,2011,Rice,81086.01,652.0,8189.8,17.67
Greece,2012,Rice,74926.004,652.0,8002.2,18.82
Greece,2013,Rice,83964.0,652.0,8081.72,19.36
Guatemala,1990,Rice,31111.002,1996.0,12004.33,19.64
Guatemala,1991,Rice,28745.0,1996.0,12004.33,19.91
Guatemala,1992,Rice,26021.001,1996.0,12004.33,19.89
Guatemala,1993,Rice,27338.002,1996.0,12004.33,19.85
Guatemala,1994,Rice,30022.001,1996.0,12004.33,20.08
Guatemala,1995,Rice,27877.002,1996.0,12004.33,19.98
Guatemala,1996,Rice,18086.001,1996.0,12004.33,19.48
Guatemala,1997,Rice,18548.001,1996.0,11419.53,20.16
Guatemala,1998,Rice,22581.003,1996.0,10834.74,20.36
Guatemala,1999,Rice,32924.001000000004,1996.0,10249.94,19.44
Guatemala,2000,Rice,30764.0,1996.0,9665.14,19.47
Guatemala,2001,Rice,19229.001,1996.0,10023.42,19.62
Guatemala,2002,Rice,11989.000999999998,1996.0,10381.71,19.93
Guatemala,2004,Rice,26236.001999999997,1996.0,11959.92,19.85
Guatemala,2005,Rice,27463.001999999997,1996.0,13506.02,19.99
Guatemala,2006,Rice,24662.0,1996.0,15951.27,19.88
Guatemala,2007,Rice,28203.0,1996.0,22883.17,19.9
Guatemala,2008,Rice,30625.002,1996.0,18091.67,19.51
Guatemala,2009,Rice,28922.0,1996.0,13276.7,19.99
Guatemala,2010,Rice,28258.002,1996.0,14898.25,19.85
Guatemala,2011,Rice,28621.001,1996.0,16540.71,19.85
Guatemala,2012,Rice,28927.999999999996,1996.0,19726.3,19.88
Guatemala,2013,Rice,29387.002,1996.0,20489.4,20.37
Guinea,1990,Rice,17106.0,1651.0,80.0,27.08
Guinea,1991,Rice,17110.001,1651.0,80.0,27.22
Guinea,1992,Rice,17113.001,1651.0,80.0,27.02
Guinea,1993,Rice,17116.001,1651.0,21.0,27.25
Guinea,1994,Rice,17119.001,1651.0,39.0,27.03
Guinea,1995,Rice,17122.0,1651.0,153.0,27.23
Guinea,1996,Rice,17126.001,1651.0,157.0,27.33
Guinea,1997,Rice,17129.002,1651.0,157.0,27.3
Guinea,1998,Rice,17132.0,1651.0,181.35,27.63
Guinea,1999,Rice,17135.0,1651.0,205.71,27.12
Guinea,2000,Rice,17139.001,1651.0,230.06,27.12
Guinea,2001,Rice,17194.0,1651.0,254.42,27.36
Guinea,2002,Rice,17289.001,1651.0,278.77,27.53
Guinea,2004,Rice,17479.001,1651.0,327.49,27.56
Guinea,2005,Rice,17575.0,1651.0,351.84,27.66
Guinea,2006,Rice,17672.0,1651.0,376.19,27.2
Guinea,2007,Rice,17769.0,1651.0,400.55,27.28
Guinea,2008,Rice,19308.002,1651.0,424.9,27.61
Guinea,2009,Rice,16705.0,1651.0,449.26,27.37
Guinea,2010,Rice,11008.001999999999,1651.0,556.24,27.8
Guinea,2011,Rice,11567.0,1651.0,663.23,27.51
Guinea,2012,Rice,12000.0,1651.0,770.21,27.28
Guinea,2013,Rice,12500.0,1651.0,877.19,27.29
Guyana,1990,Rice,30331.001,2387.0,289.9,27.07
Guyana,1991,Rice,33427.0,2387.0,289.9,26.95
Guyana,1992,Rice,35106.003000000004,2387.0,289.9,27.13
Guyana,1993,Rice,33171.003,2387.0,289.9,26.95
Guyana,1994,Rice,37329.001000000004,2387.0,289.9,27.12
Guyana,1995,Rice,39542.0,2387.0,289.9,27.57
Guyana,1996,Rice,40141.0,2387.0,289.9,27.11
Guyana,1997,Rice,39809.0,2387.0,289.9,27.25
Guyana,1998,Rice,40405.0,2387.0,289.9,27.71
Guyana,1999,Rice,38246.002,2387.0,289.9,27.16
Guyana,2000,Rice,38677.0,2387.0,289.9,27.05
Guyana,2001,Rice,39823.003,2387.0,289.9,27.27
Guyana,2002,Rice,41194.0,2387.0,289.9,27.17
Guyana,2004,Rice,43294.0,2387.0,289.9,27.45
Guyana,2005,Rice,39397.001000000004,2387.0,270.78,27.71
Guyana,2006,Rice,46265.0,2387.0,343.12,27.49
Guyana,2007,Rice,43310.003000000004,2387.0,246.5,27.3
Guyana,2008,Rice,42324.0,2387.0,234.27,27.31
Guyana,2009,Rice,44353.0,2387.0,264.47,27.67
Guyana,2010,Rice,42328.0,2387.0,211.83,27.87
Guyana,2011,Rice,44102.005999999994,2387.0,400.76,27.43
Guyana,2012,Rice,45280.004,2387.0,427.73,27.42
Guyana,2013,Rice,49996.004,2387.0,358.72,27.3
Haiti,1990,Rice,21122.0,1440.0,17.14,27.11
Haiti,1991,Rice,20000.0,1440.0,18.86,27.01
Haiti,1992,Rice,21586.0,1440.0,11.52,26.81
Haiti,1993,Rice,20000.0,1440.0,6.96,26.78
Haiti,1994,Rice,19811.001,1440.0,8.58,27.28
Haiti,1995,Rice,20000.0,1440.0,12.32,27.3
Haiti,1996,Rice,24896.002,1440.0,14.44,26.85
Haiti,1997,Rice,22857.0,1440.0,16.35,27.74
Haiti,1998,Rice,19800.001,1440.0,23.78,27.57
Haiti,1999,Rice,20833.0,1440.0,26.32,27.01
Haiti,2000,Rice,25000.0,1440.0,27.85,26.76
Haiti,2001,Rice,20117.002,1440.0,27.85,27.21
Haiti,2002,Rice,20000.0,1440.0,27.85,27.42
Haiti,2004,Rice,20508.0,1440.0,27.85,27.37
Haiti,2005,Rice,20270.001999999997,1440.0,27.85,27.35
Haiti,2006,Rice,20755.0,1440.0,27.85,27.41
Haiti,2007,Rice,22491.002,1440.0,27.85,27.47
Haiti,2008,Rice,20755.0,1440.0,27.85,27.08
Haiti,2009,Rice,22313.0,1440.0,27.85,27.35
Haiti,2010,Rice,23228.002,1440.0,27.85,27.19
Haiti,2011,Rice,24089.0,1440.0,27.85,27.1
Haiti,2012,Rice,24590.0,1440.0,27.85,27.2
Haiti,2013,Rice,28788.999999999996,1440.0,27.85,27.2
Honduras,1990,Rice,25026.001999999997,1976.0,9880.07,24.53
Honduras,1991,Rice,25924.0,1976.0,6289.7,24.61
Honduras,1992,Rice,26931.002,1976.0,9904.59,24.77
Honduras,1993,Rice,26536.002,1976.0,6768.0,24.58
Honduras,1994,Rice,24906.0,1976.0,3160.91,24.87
Honduras,1995,Rice,26103.0,1976.0,7800.0,24.95
Honduras,1996,Rice,26768.003,1976.0,6464.0,24.39
Honduras,1997,Rice,31028.001,1976.0,6980.0,25.03
Honduras,1998,Rice,25468.001,1976.0,3495.0,25.37
Honduras,1999,Rice,21850.002,1976.0,2387.0,24.41
Honduras,2000,Rice,22923.002,1976.0,4376.0,24.43
Honduras,2001,Rice,34989.002,1976.0,1141.0,24.4
Honduras,2002,Rice,23573.0,1976.0,1772.3,24.61
Honduras,2004,Rice,41050.00000000001,1976.0,3034.91,24.68
Honduras,2005,Rice,37417.002,1976.0,3666.21,24.77
Honduras,2006,Rice,49229.0,1976.0,4297.51,24.88
Honduras,2007,Rice,50483.003000000004,1976.0,5283.93,24.55
Honduras,2008,Rice,51910.99999999999,1976.0,5130.42,24.25
Honduras,2009,Rice,49376.0,1976.0,4344.36,24.77
Honduras,2010,Rice,57287.006,1976.0,5736.63,24.49
Honduras,2011,Rice,57760.99999999999,1976.0,6324.41,24.63
Honduras,2012,Rice,59734.0,1976.0,7194.91,24.47
Honduras,2013,Rice,37611.003,1976.0,7194.91,24.86
Hungary,1990,Rice,33520.002,589.0,12756.0,10.96
Hungary,1991,Rice,23696.003,589.0,8069.0,9.66
Hungary,1992,Rice,30702.002,589.0,5777.0,11.01
Hungary,1993,Rice,26519.0,589.0,10197.0,10.22
Hungary,1994,Rice,31308.002,589.0,9574.0,11.58
Hungary,1995,Rice,31606.002,589.0,7715.0,10.34
Hungary,1996,Rice,22508.001,589.0,6946.0,9.44
Hungary,1997,Rice,33286.002,589.0,4445.0,9.89
Hungary,1998,Rice,27031.002,589.0,5280.0,10.35
Hungary,1999,Rice,33158.002,589.0,4598.0,10.64
Hungary,2000,Rice,34932.0,589.0,4151.0,11.69
Hungary,2001,Rice,32950.0,589.0,5458.0,10.47
Hungary,2002,Rice,46448.0,589.0,8231.5,11.43
Hungary,2004,Rice,34097.002,589.0,9940.5,10.37
Hungary,2005,Rice,35426.002,589.0,9676.0,10.05
Hungary,2006,Rice,32342.0,589.0,11523.0,10.67
Hungary,2007,Rice,37891.002,589.0,11178.0,11.82
Hungary,2008,Rice,39404.001000000004,589.0,12084.0,11.55
Hungary,2009,Rice,43223.0,589.0,11144.0,11.48
Hungary,2010,Rice,29465.0,589.0,10299.5,10.35
Hungary,2011,Rice,32411.002999999997,589.0,8473.26,10.92
Hungary,2012,Rice,38074.0,589.0,8141.17,11.31
Hungary,2013,Rice,32727.0,589.0,7744.5,12.44
India,1990,Rice,26125.002,1083.0,75000.0,25.58
India,1991,Rice,26190.002,1083.0,72133.0,25.85
India,1992,Rice,26297.001999999997,1083.0,70791.0,25.69
India,1993,Rice,27972.001999999997,1083.0,66388.0,25.88
India,1994,Rice,28773.003,1083.0,61357.0,25.75
India,1995,Rice,27009.0,1083.0,61257.0,25.86
India,1996,Rice,25236.0,1083.0,56114.0,25.63
India,1997,Rice,28276.002,1083.0,52279.0,24.92
India,1998,Rice,28155.0,1083.0,49157.0,25.91
India,1999,Rice,30081.003,1083.0,46195.0,26.12
India,2000,Rice,28380.0,1083.0,44957.52,25.98
India,2001,Rice,31164.0,1083.0,43720.04,25.76
India,2002,Rice,26901.001999999997,1083.0,42482.56,26.66
India,2004,Rice,29527.001,1083.0,35113.0,26.11
India,2005,Rice,31196.003,1083.0,35342.0,25.85
India,2006,Rice,31995.0,1083.0,37423.0,26.34
India,2007,Rice,32925.003,1083.0,27422.77,26.0
India,2008,Rice,32797.0,1083.0,14485.33,25.57
India,2009,Rice,31941.001,1083.0,28707.01,26.55
India,2010,Rice,33230.002,1083.0,40093.69,26.51
India,2011,Rice,36060.002,1083.0,55540.0,25.53
India,2012,Rice,36774.0,1083.0,52980.0,25.86
India,2013,Rice,36165.001000000004,1083.0,45620.0,26.69
Indonesia,1990,Rice,43018.0,2702.0,2432.0,25.37
Indonesia,1991,Rice,43465.004,2702.0,3259.0,25.27
Indonesia,1992,Rice,43446.0,2702.0,825.0,25.17
Indonesia,1993,Rice,43750.0,2702.0,1597.0,25.46
Indonesia,1994,Rice,43453.0,2702.0,1597.0,25.21
Indonesia,1995,Rice,43487.005,2702.0,1597.0,25.46
Indonesia,1996,Rice,44168.0,2702.0,1597.0,25.41
Indonesia,1997,Rice,44322.004,2702.0,1597.0,25.52
Indonesia,1998,Rice,41974.0,2702.0,1597.0,25.81
Indonesia,1999,Rice,42519.0,2702.0,1597.0,25.26
Indonesia,2000,Rice,44007.006,2702.0,1597.0,25.46
Indonesia,2001,Rice,43879.0,2702.0,1597.0,25.43
Indonesia,2002,Rice,44691.005,2702.0,1597.0,25.64
Indonesia,2004,Rice,45365.0,2702.0,1597.0,25.67
Indonesia,2005,Rice,45739.0,2702.0,1597.0,25.59
Indonesia,2006,Rice,46201.005000000005,2702.0,1597.0,25.66
Indonesia,2007,Rice,46468.0,2702.0,1597.0,25.5
Indonesia,2008,Rice,49165.0,2702.0,1597.0,25.32
Indonesia,2009,Rice,50105.004,2702.0,1597.0,25.54
Indonesia,2010,Rice,50253.0,2702.0,1597.0,25.57
Indonesia,2011,Rice,49995.003000000004,2702.0,1597.0,25.38
Indonesia,2012,Rice,51510.0,2702.0,1597.0,25.59
Indonesia,2013,Rice,51668.0,2702.0,1597.0,25.48
Iraq,1990,Rice,28889.0,216.0,692.0,23.41
Iraq,1991,Rice,22008.002,216.0,692.0,23.21
Iraq,1992,Rice,18947.0,216.0,692.0,21.52
Iraq,1993,Rice,18727.001,216.0,692.0,22.86
Iraq,1994,Rice,23497.0,216.0,692.0,23.47
Iraq,1995,Rice,18000.001,216.0,816.0,23.32
Iraq,1996,Rice,22500.0,216.0,616.0,23.96
Iraq,1997,Rice,20165.0,216.0,848.0,22.74
Iraq,1998,Rice,23438.0,216.0,755.0,24.33
Iraq,1999,Rice,13846.0,216.0,508.0,24.42
Iraq,2000,Rice,6000.0,216.0,548.0,23.9
Iraq,2001,Rice,12800.001,216.0,837.47,24.45
Iraq,2002,Rice,25000.0,216.0,878.68,23.76
Iraq,2004,Rice,28409.0,216.0,828.62,23.72
Iraq,2005,Rice,28879.0,216.0,873.01,23.58
Iraq,2006,Rice,28867.002,216.0,824.14,23.82
Iraq,2007,Rice,31629.999999999996,216.0,1062.61,23.92
Iraq,2008,Rice,29281.003,216.0,1245.94,24.09
Iraq,2009,Rice,31511.002,216.0,1429.27,23.87
Iraq,2010,Rice,32482.002,216.0,1612.61,25.49
Iraq,2011,Rice,35762.0,216.0,1795.94,23.44
Iraq,2012,Rice,45468.0,216.0,1979.27,24.34
Iraq,2013,Rice,47162.004,216.0,2162.6,25.14
Italy,1990,Rice,60278.0,832.0,100596.4,7.97
Italy,1991,Rice,60274.0,832.0,88916.6,7.28
Italy,1992,Rice,58758.0,832.0,88227.6,7.76
Italy,1993,Rice,56317.005,832.0,89282.2,7.43
Italy,1994,Rice,57661.004,832.0,81217.6,8.39
Italy,1995,Rice,55206.003,832.0,84153.0,7.43
Italy,1996,Rice,58122.005000000005,832.0,74617.2,7.06
Italy,1997,Rice,61950.0,832.0,84799.0,8.18
Italy,1998,Rice,62573.0,832.0,84117.0,7.77
Italy,1999,Rice,64635.005000000005,832.0,81583.0,7.64
Italy,2000,Rice,55810.003000000004,832.0,79447.0,8.13
Italy,2001,Rice,58494.0,832.0,75978.0,7.83
Italy,2002,Rice,62700.005,832.0,94211.0,8.15
Italy,2004,Rice,66317.005,832.0,83810.0,7.74
Italy,2005,Rice,63074.0,832.0,84647.0,7.33
Italy,2006,Rice,62772.007,832.0,74349.0,8.15
Italy,2007,Rice,66240.005,832.0,80454.0,8.4
Italy,2008,Rice,61948.99999999999,832.0,79643.0,7.91
Italy,2009,Rice,67941.003,832.0,74172.0,8.11
Italy,2010,Rice,61219.0,832.0,71613.0,7.05
Italy,2011,Rice,60452.003000000004,832.0,70690.0,8.68
Italy,2012,Rice,68133.0,832.0,61889.0,8.05
Italy,2013,Rice,66342.006,832.0,55633.0,8.04
Jamaica,1990,Rice,23656.0,2051.0,1415.65,27.28
Jamaica,1991,Rice,27019.000000000004,2051.0,1415.65,27.24
Jamaica,1992,Rice,23981.001,2051.0,1415.65,27.25
Jamaica,1993,Rice,31279.001,2051.0,1415.65,27.02
Jamaica,1994,Rice,29080.002,2051.0,1415.65,27.48
Jamaica,1995,Rice,24308.002,2051.0,1445.12,27.4
Jamaica,1996,Rice,14286.000999999998,2051.0,1573.58,26.98
Jamaica,1997,Rice,16111.001,2051.0,909.71,27.8
Jamaica,1998,Rice,18750.001,2051.0,909.71,27.8
Jamaica,1999,Rice,10690.0,2051.0,909.71,27.12
Jamaica,2000,Rice,9231.0,2051.0,909.71,26.96
Jamaica,2001,Rice,13750.001,2051.0,909.71,27.27
Jamaica,2002,Rice,9091.0,2051.0,909.71,27.51
Jamaica,2004,Rice,14286.000999999998,2051.0,909.71,27.47
Jamaica,2005,Rice,30000.002,2051.0,909.71,27.34
Jamaica,2006,Rice,20000.0,2051.0,909.71,27.58
Jamaica,2007,Rice,29545.002,2051.0,909.71,27.61
Jamaica,2008,Rice,33333.0,2051.0,909.71,27.17
Jamaica,2009,Rice,40541.005,2051.0,909.71,27.42
Jamaica,2010,Rice,47397.003,2051.0,909.71,27.09
Jamaica,2011,Rice,53341.002,2051.0,909.71,27.17
Jamaica,2012,Rice,49023.0,2051.0,909.71,27.51
Jamaica,2013,Rice,42000.003000000004,2051.0,909.71,27.41
Japan,1990,Rice,63279.004,1668.0,79821.18,16.4
Japan,1991,Rice,58590.0,1668.0,79821.18,15.6
Japan,1992,Rice,62754.0,1668.0,79821.18,15.63
Japan,1993,Rice,45782.99999999999,1668.0,79821.18,14.93
Japan,1994,Rice,67703.0,1668.0,79821.18,16.33
Japan,1995,Rice,63432.007,1668.0,79821.18,15.25
Japan,1996,Rice,65402.007,1668.0,79821.18,15.2
Japan,1997,Rice,64163.003,1668.0,79821.18,15.76
Japan,1998,Rice,62188.0,1668.0,79821.18,16.72
Japan,1999,Rice,64143.0,1668.0,79821.18,15.93
Japan,2000,Rice,67023.0,1668.0,79821.18,15.92
Japan,2001,Rice,66354.003,1668.0,78735.45,15.86
Japan,2002,Rice,65823.0,1668.0,70262.54,16.09
Japan,2004,Rice,64150.004,1668.0,64688.88,16.56
Japan,2005,Rice,66483.0,1668.0,63829.77,15.75
Japan,2006,Rice,63359.003,1668.0,65248.26,15.87
Japan,2007,Rice,65111.003,1668.0,61164.07,16.53
Japan,2008,Rice,67786.0,1668.0,58750.0,15.96
Japan,2009,Rice,65222.005999999994,1668.0,60970.8,15.93
Japan,2010,Rice,65076.003,1668.0,55576.0,16.12
Japan,2011,Rice,66462.007,1668.0,51796.3,15.71
Japan,2012,Rice,68632.007,1668.0,54716.4,15.53
Japan,2013,Rice,69315.004,1668.0,52794.3,16.54
Kazakhstan,1992,Rice,39915.001000000004,250.0,17182.0,6.2
Kazakhstan,1993,Rice,36871.002,250.0,17182.0,5.51
Kazakhstan,1994,Rice,27937.0,250.0,17182.0,6.04
Kazakhstan,1995,Rice,21932.0,250.0,13535.0,6.53
Kazakhstan,1996,Rice,26155.002,250.0,13047.0,5.98
Kazakhstan,1997,Rice,30765.002,250.0,8112.0,7.53
Kazakhstan,1998,Rice,32162.0,250.0,6416.14,6.94
Kazakhstan,1999,Rice,28070.002,250.0,4720.28,7.09
Kazakhstan,2000,Rice,29723.003,250.0,3024.42,7.26
Kazakhstan,2001,Rice,28714.0,250.0,3007.26,7.23
Kazakhstan,2002,Rice,30288.002,250.0,3361.84,7.4
Kazakhstan,2004,Rice,34182.0,250.0,3802.92,7.52
Kazakhstan,2005,Rice,33518.002,250.0,3666.62,7.07
Kazakhstan,2006,Rice,32966.003000000004,250.0,3926.27,7.65
Kazakhstan,2007,Rice,33678.002,250.0,5575.89,7.78
Kazakhstan,2008,Rice,33736.002,250.0,7044.9,7.25
Kazakhstan,2009,Rice,35323.002,250.0,8716.14,6.77
Kazakhstan,2010,Rice,39697.0,250.0,6283.85,6.96
Kazakhstan,2011,Rice,37152.002,250.0,10656.6,6.54
Kazakhstan,2012,Rice,37712.002,250.0,8674.58,6.07
Kazakhstan,2013,Rice,38500.001,250.0,8738.38,8.71
Kenya,1990,Rice,30984.0,630.0,3469.0,15.94
Kenya,1991,Rice,38846.004,630.0,3469.0,16.26
Kenya,1992,Rice,35362.0,630.0,3469.0,16.34
Kenya,1993,Rice,41483.0,630.0,3469.0,16.36
Kenya,1994,Rice,43559.003,630.0,3469.0,16.58
Kenya,1995,Rice,40000.0,630.0,4607.0,16.52
Kenya,1996,Rice,40000.0,630.0,6344.0,16.44
Kenya,1997,Rice,39724.002,630.0,5172.0,16.77
Kenya,1998,Rice,48419.003,630.0,4114.0,16.53
Kenya,1999,Rice,39845.002,630.0,3056.0,16.7
Kenya,2000,Rice,37710.001000000004,630.0,1998.0,16.73
Kenya,2001,Rice,34091.003,630.0,1578.0,16.1
Kenya,2002,Rice,34615.002,630.0,1578.0,16.61
Kenya,2004,Rice,37280.002,630.0,1578.0,16.92
Kenya,2005,Rice,39321.003000000004,630.0,1578.0,17.28
Kenya,2006,Rice,28062.0,630.0,1578.0,16.92
Kenya,2007,Rice,28715.003,630.0,1578.0,16.6
Kenya,2008,Rice,13076.000000000002,630.0,1578.0,16.66
Kenya,2009,Rice,19333.001,630.0,1578.0,17.3
Kenya,2010,Rice,42384.00000000001,630.0,1578.0,16.82
Kenya,2011,Rice,39676.003,630.0,1578.0,16.9
Kenya,2012,Rice,46643.0,630.0,1578.0,16.84
Kenya,2013,Rice,39955.0,630.0,1578.0,16.91
Madagascar,1990,Rice,20773.0,1513.0,128.41,19.62
Madagascar,1991,Rice,20546.002,1513.0,131.0,19.79
Madagascar,1992,Rice,20869.0,1513.0,101.06,19.76
Madagascar,1993,Rice,20782.0,1513.0,109.41,19.95
Madagascar,1994,Rice,20694.0,1513.0,76.15,19.96
Madagascar,1995,Rice,21304.0,1513.0,73.08,19.96
Madagascar,1996,Rice,21930.0,1513.0,152.01,19.71
Madagascar,1997,Rice,21737.000000000004,1513.0,139.89,19.97
Madagascar,1998,Rice,20341.0,1513.0,88.26,20.11
Madagascar,1999,Rice,21284.0,1513.0,49.52,19.82
Madagascar,2000,Rice,20512.001999999997,1513.0,130.46,19.65
Madagascar,2001,Rice,21956.003,1513.0,87.59,20.12
Madagascar,2002,Rice,21414.0,1513.0,240.84,20.14
Madagascar,2004,Rice,24475.002,1513.0,68.01,19.87
Madagascar,2005,Rice,27140.002,1513.0,114.51,20.05
Madagascar,2006,Rice,27667.0,1513.0,109.39,20.09
Madagascar,2007,Rice,28268.0,1513.0,93.88,20.02
Madagascar,2008,Rice,30495.002,1513.0,112.11,19.79
Madagascar,2009,Rice,35056.002,1513.0,143.9,20.13
Madagascar,2010,Rice,36249.0,1513.0,241.89,20.31
Madagascar,2011,Rice,36430.001000000004,1513.0,310.36,20.33
Madagascar,2012,Rice,36502.001000000004,1513.0,377.71,19.78
Madagascar,2013,Rice,35607.002,1513.0,507.94,19.34
Malawi,1990,Rice,14903.002,1181.0,173.19,20.86
Malawi,1991,Rice,19237.001,1181.0,173.19,20.4
Malawi,1992,Rice,13046.0,1181.0,173.19,20.89
Malawi,1993,Rice,16834.002,1181.0,173.19,20.43
Malawi,1994,Rice,15195.0,1181.0,173.19,20.59
Malawi,1995,Rice,15634.999999999998,1181.0,173.19,20.86
Malawi,1996,Rice,17619.001,1181.0,173.19,20.47
Malawi,1997,Rice,16273.001,1181.0,173.19,20.62
Malawi,1998,Rice,16409.001,1181.0,131.59,20.92
Malawi,1999,Rice,20279.002,1181.0,123.64,20.26
Malawi,2000,Rice,16451.0,1181.0,220.22,20.22
Malawi,2001,Rice,18576.001,1181.0,177.24,20.59
Malawi,2002,Rice,16425.0,1181.0,134.25,20.76
Malawi,2004,Rice,11681.0,1181.0,48.28,20.44
Malawi,2005,Rice,8424.001,1181.0,295.51,21.37
Malawi,2006,Rice,17576.001,1181.0,202.35,20.63
Malawi,2007,Rice,19481.001,1181.0,524.46,20.67
Malawi,2008,Rice,18200.0,1181.0,624.52,20.42
Malawi,2009,Rice,21259.0,1181.0,736.25,20.68
Malawi,2010,Rice,18631.0,1181.0,584.12,21.34
Malawi,2011,Rice,19125.001,1181.0,553.57,20.92
Malawi,2012,Rice,18453.001,1181.0,775.83,20.42
Malawi,2013,Rice,19174.001,1181.0,1500.27,19.68
Malaysia,1990,Rice,27694.001,2875.0,39406.48,27.21
Malaysia,1991,Rice,28178.003,2875.0,39406.48,27.04
Malaysia,1992,Rice,29918.003,2875.0,39406.48,27.05
Malaysia,1993,Rice,30348.003,2875.0,39406.48,26.99
Malaysia,1994,Rice,30614.0,2875.0,39406.48,27.0
Malaysia,1995,Rice,31619.0,2875.0,39406.48,27.05
Malaysia,1996,Rice,32510.002,2875.0,39406.48,27.04
Malaysia,1997,Rice,30676.003,2875.0,39406.48,27.29
Malaysia,1998,Rice,28828.999999999996,2875.0,39406.48,27.89
Malaysia,1999,Rice,29415.002,2875.0,39406.48,26.95
Malaysia,2000,Rice,30640.001,2875.0,39406.48,27.14
Malaysia,2001,Rice,31101.003,2875.0,39406.48,27.24
Malaysia,2002,Rice,32385.0,2875.0,39406.48,27.57
Malaysia,2004,Rice,33260.002,2875.0,39406.48,27.35
Malaysia,2005,Rice,34221.003,2875.0,39406.48,27.59
Malaysia,2006,Rice,33907.0,2875.0,39406.48,27.29
Malaysia,2007,Rice,35277.002,2875.0,46868.35,27.23
Malaysia,2008,Rice,35836.003000000004,2875.0,54821.91,27.12
Malaysia,2009,Rice,37205.002,2875.0,52464.19,27.47
Malaysia,2010,Rice,36361.003,2875.0,60194.83,27.69
Malaysia,2011,Rice,37468.002,2875.0,41562.16,27.27
Malaysia,2012,Rice,37972.002,2875.0,49810.48,27.36
Malaysia,2013,Rice,38763.003,2875.0,61445.6,27.8
Mali,1990,Rice,14360.001,282.0,95.7,27.61
Mali,1991,Rice,17274.001,282.0,54.63,27.58
Mali,1992,Rice,17583.002,282.0,35.42,27.2
Mali,1993,Rice,17350.001,282.0,33.19,27.55
Mali,1994,Rice,16518.002,282.0,30.96,27.05
Mali,1995,Rice,15484.0,282.0,28.73,27.25
Mali,1996,Rice,19140.0,282.0,26.51,27.64
Mali,1997,Rice,17554.001,282.0,24.28,27.38
Mali,1998,Rice,21991.003,282.0,22.05,28.08
Mali,1999,Rice,22366.001999999997,282.0,19.82,27.26
Mali,2000,Rice,21058.002,282.0,17.59,27.51
Mali,2001,Rice,20095.0,282.0,15.36,27.79
Mali,2002,Rice,19439.001,282.0,13.13,28.18
Mali,2004,Rice,22803.000999999997,282.0,8.67,28.07
Mali,2005,Rice,22845.000999999997,282.0,14.84,28.13
Mali,2006,Rice,25783.002,282.0,11.87,27.62
Mali,2007,Rice,27621.002,282.0,7.72,27.94
Mali,2008,Rice,33660.002,282.0,9.99,27.62
Mali,2009,Rice,30646.002,282.0,4.12,27.89
Mali,2010,Rice,21044.0,282.0,3.84,28.18
Mali,2011,Rice,30210.001,282.0,3.25,27.79
Mali,2012,Rice,34486.003,282.0,1.52,27.39
Mali,2013,Rice,30009.0,282.0,1.52,28.53
Mauritania,1990,Rice,33307.002,92.0,39.09,27.67
Mauritania,1991,Rice,28127.0,92.0,39.09,27.38
Mauritania,1992,Rice,39870.002,92.0,39.09,27.52
Mauritania,1993,Rice,32860.003,92.0,39.09,27.37
Mauritania,1994,Rice,27399.0,92.0,39.09,27.24
Mauritania,1995,Rice,39360.0,92.0,39.09,27.7
Mauritania,1996,Rice,38306.003,92.0,39.09,27.93
Mauritania,1997,Rice,37189.0,92.0,39.09,28.28
Mauritania,1998,Rice,40598.0,92.0,39.09,28.52
Mauritania,1999,Rice,39680.002,92.0,39.09,27.23
Mauritania,2000,Rice,42373.0,92.0,39.09,27.66
Mauritania,2001,Rice,45266.004,92.0,39.09,28.28
Mauritania,2002,Rice,45602.0,92.0,3.2,27.84
Mauritania,2004,Rice,46994.99999999999,92.0,702.5,27.81
Mauritania,2005,Rice,38919.0,92.0,1.1,28.14
Mauritania,2006,Rice,44809.003,92.0,1.7,27.82
Mauritania,2007,Rice,47221.003000000004,92.0,9.8,27.88
Mauritania,2008,Rice,47631.0,92.0,17.22,28.14
Mauritania,2009,Rice,39894.001000000004,92.0,4.29,27.57
Mauritania,2010,Rice,52310.004,92.0,67.59,28.7
Mauritania,2011,Rice,50958.0,92.0,13.35,27.87
Mauritania,2012,Rice,49788.0,92.0,26.41,27.77
Mauritania,2013,Rice,49522.004,92.0,26.41,28.24
Mauritius,1990,Rice,63333.00000000001,2041.0,889.0,23.84
Mauritius,1991,Rice,50000.0,2041.0,788.43,24.14
Mauritius,1992,Rice,50000.0,2041.0,687.86,23.81
Mauritius,2011,Rice,26333.000000000004,2041.0,685.98,24.52
Mauritius,2012,Rice,26892.999999999996,2041.0,636.91,24.37
Mauritius,2013,Rice,21250.0,2041.0,671.77,24.31
Mexico,1990,Rice,37418.003,758.0,34468.93,16.0
Mexico,1991,Rice,40954.003,758.0,34468.93,16.42
Mexico,1992,Rice,43577.003000000004,758.0,34468.93,15.71
Mexico,1993,Rice,48725.004,758.0,34468.93,16.23
Mexico,1994,Rice,42555.003,758.0,34468.93,16.42
Mexico,1995,Rice,46792.005999999994,758.0,34468.93,16.68
Mexico,1996,Rice,45412.006,758.0,34468.93,16.08
